date,url,comment
2020.02.05,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3004&page=16#section1,▶ 현재시간 9시 03분 동국알앤에스 현재가 2705원 기준 매수!!     
2020.02.04,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2887&page=16#section1,▶ 현재시간 9시 00분 삼화전자 현재가 2820원 기준 매수!!    
2020.02.04,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2887&page=16#section1,▶ 현재시간 9시 02분 엠플러스 현재가 22500원 기준 매수!!     
2020.02.04,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2887&page=16#section1,▶ 현재시간 9시 04분 대우부품 현재가 2430원 기준 매수!!   
2020.02.04,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2887&page=16#section1,▶ 현재시간 9시 07분 계양전기 현재가 3020원 기준 매수!!    
2020.02.03,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2769&page=16#section1,▶ 현재시간 9시 00분 지엔코 현재가 1510원 기준 매수!!      
2020.02.03,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2769&page=16#section1,▶ 현재시간 9시 01분 맥스로텍 현재가 2030원 기준 매수!!   
2020.02.03,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2769&page=16#section1,▶ 현재시간 9시 03분 우양 현재가 3730원 기준 매수!!    
2020.01.31,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2653&page=16#section1,▶ 현재시간 9시 00분 우리산업홀딩스 현재가 5160원 기준 매수!!     
2020.01.31,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2653&page=16#section1,▶ 현재시간 9시 01분 화신테크 현재가 6300원 기준 매수!!     
2020.01.31,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2653&page=16#section1,▶ 현재시간 9시 03분 맥스로텍 현재가 1550원 기준 매수!!     
2020.01.30,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2534&page=16#section1,▶ 현재시간 9시 00분 바이오니아 현재가 8830원 기준 매수!!    
2020.01.30,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2534&page=16#section1,▶ 현재시간 9시 02분 휴마시스 현재가 1680원 기준 매수!!     
2020.01.30,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2534&page=16#section1,▶ 현재시간 9시 04분 화신정공 현재가 1430원 기준 매수!!      
2020.01.30,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2534&page=16#section1,▶ 현재시간 9시 07분 우리산업홀딩스 현재가 3860원 기준 매수!!     
2020.01.29,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2420&page=16#section1,▶ 현재시간 9시 00분 티케이케미칼 현재가 2680원 기준 매수!!     
2020.01.29,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=2420&page=16#section1,▶ 현재시간 9시 02분 랩지노믹스 현재가 7430원 기준 매수!!      
