stock_code,stock_name,stock_class,gap_per,gap_hour,gap_int,stck_oprc,stck_hgpr,stck_lwpr_D_10,stck_lwpr_D_9,stck_lwpr_D_8,stck_lwpr_D_7,stck_lwpr_D_6,stck_lwpr_D_5,stck_lwpr_D_4,stck_lwpr_D_3,stck_lwpr_D_2,stck_lwpr_D_1,stck_lwpr_D_0,acml_vol_D_10,acml_vol_D_9,acml_vol_D_8,acml_vol_D_7,acml_vol_D_6,acml_vol_D_5,acml_vol_D_4,acml_vol_D_3,acml_vol_D_2,acml_vol_D_1,acml_vol_D_0,gap_change,mean_vlome,today_vlome,volume_change,slope,day_change,deter_change,day_change_per
001550,조비,kospi,2.08,090009,2.08,16190.0,16190.0,16500.0,16680.0,16800.0,16900.0,16900.0,17130.0,16300.0,16890.0,16370.0,15800.0,15930.0,9501.0,11815.0,5783.0,15339.0,81611.0,31780.0,21798.0,15921.0,29199.0,39331.0,16462.0,2.08,17451.777777777777,16462,-0.05671501152381797,0.0003168805220736879,0.0,0,0.0
001570,금양,kospi,3.55,090025,3.55,48000.0,50600.0,37850.0,38850.0,42100.0,43350.0,44250.0,50100.0,45750.0,44400.0,46100.0,45150.0,47700.0,4520725.0,15284172.0,4445748.0,3791732.0,12826185.0,5432022.0,5598893.0,6679726.0,3341832.0,2518348.0,4216786.0,3.55,4232297.25,4216786,-0.003664971783350013,0.00010622205454033237,2600.0,1,0.054166666666666696
001770,SHD,kospi,2.23,090030,2.23,32150.0,32800.0,35250.0,35350.0,35250.0,35450.0,36300.0,36150.0,35550.0,34400.0,33150.0,31400.0,32050.0,7622.0,10285.0,7310.0,9632.0,7873.0,4678.0,5955.0,13265.0,14690.0,11809.0,8517.0,2.23,9034.444444444445,8517,-0.05727462796703986,0.00016427372054372299,650.0,1,0.02021772939346822
001780,알루코,kospi,3.57,090024,3.57,2855.0,3060.0,2855.0,2865.0,2905.0,2955.0,3040.0,3075.0,2980.0,2985.0,2935.0,2800.0,2855.0,397893.0,1020917.0,535021.0,18982816.0,3204927.0,1717511.0,1566068.0,2401412.0,1156512.0,1255828.0,2144768.0,3.57,1333679.5555555555,2144768,0.6081584148649402,0.00180791769046141,205.0,1,0.07180385288966717
001820,삼화콘덴서,kospi,2.88,090015,2.88,48200.0,48200.0,44400.0,44200.0,44400.0,44650.0,47000.0,46750.0,46650.0,45800.0,46350.0,46850.0,46100.0,82094.0,64819.0,70628.0,134691.0,133879.0,122959.0,118808.0,127561.0,95016.0,108251.0,66693.0,2.88,99655.5,66693,-0.33076448364616107,0.00010481791052171842,0.0,0,0.0
002350,넥센타이어,kospi,3.16,090022,3.16,7500.0,7620.0,7500.0,7530.0,7500.0,7390.0,7470.0,7530.0,7600.0,7540.0,7370.0,7240.0,7330.0,61870.0,85006.0,71833.0,143621.0,123720.0,70886.0,164795.0,80964.0,1508394.0,501209.0,214489.0,3.16,90002.77777777778,214489,1.3831375574827938,0.000663704731769448,120.0,1,0.016000000000000014
002460,화성산업,kospi,2.28,090030,2.28,9870.0,9920.0,10120.0,10070.0,10040.0,9970.0,9980.0,10000.0,9940.0,10150.0,9950.0,9620.0,9750.0,20636.0,23821.0,21979.0,43142.0,31877.0,20145.0,39244.0,25927.0,36335.0,58510.0,27971.0,2.28,27285.6,27971,0.025119476940217655,0.0005019046787432637,50.0,1,0.005065856129685908
002710,TCC스틸,kospi,2.29,090022,2.29,16350.0,19440.0,11840.0,12150.0,12340.0,13740.0,13800.0,14790.0,15160.0,15600.0,15800.0,15650.0,16350.0,629204.0,461058.0,1866670.0,1630031.0,4103803.0,1478979.0,2325154.0,7077552.0,1350955.0,1145748.0,4664851.0,2.29,1540244.888888889,4664851,2.0286424150156783,0.00022126312061649642,3090.0,1,0.18899082568807346
003230,삼양식품,kospi,2.10,090018,2.1,116900.0,117100.0,119300.0,121300.0,122200.0,120500.0,120900.0,121500.0,122200.0,122000.0,117700.0,114400.0,113400.0,33473.0,65739.0,17471.0,43207.0,56132.0,26982.0,31727.0,25678.0,60602.0,67935.0,56634.0,2.1,40112.333333333336,56634,0.4118849564140703,4.431213953549968e-05,200.0,1,0.0017108639863130382
003460,유화증권,kospi,3.18,090012,3.18,2270.0,2270.0,2205.0,2225.0,2240.0,2240.0,2230.0,2220.0,2220.0,2210.0,2190.0,2200.0,2220.0,5510.0,75168.0,1819.0,3843.0,1469.0,4597.0,3164.0,19394.0,5257.0,7750.0,1450.0,3.18,3484.875,1450,-0.5839162093331898,0.0021742978474466696,0.0,0,0.0
003530,한화투자증권,kospi,2.03,090018,2.03,2755.0,2800.0,3045.0,3030.0,2900.0,2900.0,2855.0,2810.0,2795.0,2735.0,2710.0,2695.0,2700.0,898194.0,731661.0,1986687.0,1302098.0,1139828.0,763062.0,956865.0,888624.0,878187.0,1491465.0,687433.0,2.03,840135.4444444445,687433,-0.18175931685089408,0.0016771103064780468,45.0,1,0.016333938294010864
003670,포스코케미칼,kospi,2.30,090023,2.3,243500.0,246500.0,219500.0,218000.0,218500.0,229000.0,231000.0,255000.0,240000.0,243000.0,241500.0,236500.0,238500.0,1059126.0,1054462.0,1557911.0,1425840.0,4383029.0,1727568.0,2218431.0,886021.0,897218.0,928782.0,859189.0,2.3,1229453.0,859189,-0.30116157348023875,2.1699786011136383e-05,3000.0,1,0.012320328542094527
003780,진양산업,kospi,3.21,090016,3.21,5780.0,5780.0,6050.0,6040.0,6090.0,5980.0,5950.0,5870.0,5850.0,5780.0,5610.0,5550.0,5640.0,74820.0,34487.0,46331.0,82171.0,40649.0,79126.0,62596.0,52921.0,89209.0,73565.0,30267.0,3.21,56795.0,30267,-0.46708337001496614,0.0008495245513468105,0.0,0,0.0
